1.182213346247573113e-04,8.503656083949178129e-05,7.986879490622461283e-05
1.794278165856931333e-03,9.622577908169822111e-04,6.393449362200163575e-04
2.641071983631528702e-03,1.298159060455459767e-03,8.825465041178256120e-04
1.138180652854630303e-04,9.452938820723399374e-05,8.597165261611381304e-05
1.981178245004456499e-03,1.079136950760097025e-03,7.143594295370161128e-04
2.647670379851365177e-03,1.307486536308356080e-03,8.792692179763796903e-04
