3.281545586199127268e-05,4.722100304914157417e-05,6.298402112684661552e-05
8.662905022932144289e-04,4.808002535540179825e-04,3.563432960661804829e-04
2.669610706730227503e-03,1.426839475390592835e-03,8.312264267864518958e-04
2.965555050928478457e-05,4.756831815027487903e-05,6.399750493322414280e-05
1.121440435129480431e-03,6.170977408674488147e-04,4.271136188227046284e-04
2.655795803628417141e-03,1.398783517932911851e-03,8.525858163977808636e-04
