9.347556517596070430e-06,1.929895756751835804e-05,1.534367878648600216e-05
1.041691457366000424e-05,1.908188450150131370e-05,1.454971359546734289e-05
1.054396507731931239e-05,1.904646472877820606e-05,1.444458148511037540e-05
9.091332725815881312e-06,1.934388837196832536e-05,1.550062499626817986e-05
1.040180106285784778e-05,1.914290211036839449e-05,1.449252043292405889e-05
1.054396462373407885e-05,1.904646386500346287e-05,1.444458173491843334e-05
