5.980430345495248112e-06,1.690153527105230473e-05,2.108561004253143269e-05
9.993541688687294114e-06,1.897976397454547982e-05,1.503028656180655808e-05
1.059027568083447392e-05,1.897608059649069276e-05,1.442159796163976719e-05
5.857815090779103820e-06,1.660183815458877613e-05,2.160745348457360440e-05
9.807813071706551704e-06,1.896613142528329901e-05,1.521122407707709793e-05
1.062103671950124650e-05,1.897471980630469792e-05,1.443145144067846391e-05
