1.264729818987609811e+01,4.406277413792282438e+00,5.205322401337633131e+00
1.722466046130306268e+02,5.042781758485511290e+01,4.394209769319382275e+01
2.504818599326196136e+02,6.815748113580414724e+01,6.109879369143119021e+01
1.251940377919109615e+01,4.886783173553602033e+00,5.546334592109140260e+00
1.904649236254607558e+02,5.637269336375087647e+01,4.929159374611863598e+01
2.511076691106830765e+02,6.864720640930994477e+01,6.087190575070984266e+01
