5.487139547860376609e+00,2.793888383028623856e+00,2.987061839795130069e+00
8.668503412297330613e+01,2.533225672346813440e+01,2.370835011034879258e+01
2.520813232049755470e+02,7.519147424228704324e+01,5.763760916074931373e+01
5.062561731585918601e+00,2.865244059563784695e+00,2.961825417276239047e+00
1.143415384174273157e+02,3.253682720160899322e+01,2.807884603227647347e+01
2.500505246114176714e+02,7.371827000407881769e+01,5.907831377199980238e+01
